loan_percent_income,loan_grade,person_income,person_home_ownership,loan_int_rate,loan_status
0.26,B,24000,OWN,11.14,0
0.11,D,126132,MORTGAGE,14.54,0
0.28,C,54000,RENT,14.27,1
0.1,B,126400,MORTGAGE,10.38,0
0.26,E,114500,MORTGAGE,19.29,1
0.19,B,126696,MORTGAGE,10.38,0
0.17,B,127000,MORTGAGE,10.99,0
0.19,B,127000,MORTGAGE,11.36,0
0.17,D,115000,MORTGAGE,14.59,1
0.07,C,127000,MORTGAGE,12.87,0
0.04,C,116000,MORTGAGE,12.99,1
0.25,B,128000,MORTGAGE,11.11,0
0.14,B,128000,MORTGAGE,11.83,0
0.03,C,116000,MORTGAGE,12.53,1
0.22,D,116000,MORTGAGE,13.36,1
0.09,A,128004,OWN,,0
0.12,A,128148,MORTGAGE,5.99,0
0.03,C,128400,MORTGAGE,13.35,0
0.1,B,116899,MORTGAGE,10.75,1
0.25,C,60000,RENT,13.49,0
0.25,B,60000,RENT,11.71,0
0.08,A,129700,MORTGAGE,6.54,0
0.02,B,129900,MORTGAGE,11.11,0
0.23,E,129996,MORTGAGE,18.79,0
0.04,A,129996,MORTGAGE,9.63,0
0.03,B,130000,MORTGAGE,,0
0.21,B,130000,MORTGAGE,11.71,0
0.25,A,60000,RENT,8.49,0
0.12,A,130000,OWN,6.03,0
0.04,B,130000,MORTGAGE,10.65,0
0.25,C,60000,RENT,13.43,0
0.05,B,130000,MORTGAGE,9.91,0
0.08,A,130000,MORTGAGE,7.51,0
0.1,B,130000,MORTGAGE,12.69,0
0.28,B,54000,RENT,11.86,1
0.05,C,130000,OWN,14.65,0
0.25,B,60000,RENT,11.12,0
0.15,B,130000,MORTGAGE,10.65,0
0.13,A,130000,MORTGAGE,5.42,0
0.19,A,130000,MORTGAGE,7.49,0
0.3,D,118000,MORTGAGE,17.49,1
0.01,C,130000,MORTGAGE,13.99,0
0.25,A,60000,RENT,7.88,0
0.02,A,130000,MORTGAGE,5.42,0
0.03,A,130000,MORTGAGE,6.99,0
0.08,A,130000,MORTGAGE,8.49,0
0.22,A,130000,MORTGAGE,8.49,0
0.28,D,54000,RENT,14.11,1
0.18,B,130000,MORTGAGE,10.99,0
0.08,A,130000,MORTGAGE,8.49,0
0.25,C,60000,RENT,13.79,0
0.28,E,54000,RENT,15.88,1
0.06,A,130000,MORTGAGE,7.29,0
0.26,C,130000,MORTGAGE,13.06,0
0.21,G,118000,MORTGAGE,20.11,1
0.25,C,61000,RENT,13.99,0
0.08,B,130000,MORTGAGE,9.62,0
0.04,B,130000,MORTGAGE,9.99,0
0.12,A,130000,MORTGAGE,5.79,0
0.06,C,130000,MORTGAGE,13.35,0
0.1,B,130000,MORTGAGE,10.75,0
0.08,D,118000,MORTGAGE,14.84,1
0.05,C,130000,MORTGAGE,13.23,0
0.27,D,55200,RENT,15.58,1
0.24,B,61500,RENT,10.37,0
0.05,C,130000,MORTGAGE,13.98,0
0.04,E,130000,MORTGAGE,17.56,0
0.24,D,61584,RENT,15.21,0
0.07,C,130000,MORTGAGE,12.73,0
0.24,A,61656,RENT,6.91,0
0.16,B,130000,MORTGAGE,10.62,0
0.24,A,62000,RENT,7.9,0
0.21,D,118000,MORTGAGE,14.96,1
0.24,C,62000,RENT,12.99,0
0.19,D,130000,MORTGAGE,15.33,0
0.18,B,130000,OWN,11.83,0
0.16,B,130000,OWN,,0
0.31,A,22800,OWN,7.51,0
0.24,B,62400,RENT,11.99,0
0.04,D,130000,MORTGAGE,15.65,0
0.26,D,57000,RENT,14.11,1
0.09,A,130000,MORTGAGE,8.59,0
0.13,A,130000,MORTGAGE,8.94,0
0.26,B,57223,RENT,11.83,1
0.14,C,130000,MORTGAGE,13.22,0
0.05,B,130000,MORTGAGE,12.21,0
0.07,A,130000,MORTGAGE,8.0,0
0.07,C,130000,MORTGAGE,12.84,0
0.21,C,118000,MORTGAGE,11.78,1
0.05,C,130000,MORTGAGE,13.04,0
0.04,A,130000,MORTGAGE,8.63,0
0.09,D,130000,MORTGAGE,13.55,0
0.09,B,130000,MORTGAGE,10.08,0
0.23,B,64000,RENT,10.25,0
0.23,A,65000,RENT,7.51,0
0.04,B,130900,MORTGAGE,11.71,0
0.22,A,22584,OWN,7.51,0
0.25,D,119000,MORTGAGE,18.25,1
0.09,B,131000,MORTGAGE,10.25,0
0.19,A,131004,MORTGAGE,7.9,0
0.04,A,131004,MORTGAGE,8.49,0
0.08,C,131040,MORTGAGE,13.35,0
0.08,C,120000,MORTGAGE,12.61,1
0.12,A,120000,MORTGAGE,6.17,1
0.17,A,132000,MORTGAGE,6.54,0
0.14,A,132000,MORTGAGE,,0
0.19,B,132000,MORTGAGE,9.99,0
0.19,B,132000,MORTGAGE,10.99,0
0.15,B,132650,MORTGAGE,10.65,0
0.23,D,65000,RENT,,0
0.11,D,133000,MORTGAGE,16.77,0
0.23,B,65000,RENT,11.83,0
0.1,D,121000,MORTGAGE,16.29,1
0.23,D,65000,RENT,16.0,0
0.1,D,121000,MORTGAGE,14.59,1
0.23,C,65000,RENT,12.84,0
0.04,A,134000,MORTGAGE,,0
0.04,A,134000,MORTGAGE,5.99,0
0.2,D,122000,MORTGAGE,15.2,1
0.06,C,134000,MORTGAGE,14.22,0
0.18,C,134500,MORTGAGE,15.96,0
0.13,B,134748,MORTGAGE,10.74,0
0.25,F,51850,RENT,,1
0.22,C,67000,RENT,13.57,0
0.09,A,135000,MORTGAGE,7.9,0
0.24,A,135000,MORTGAGE,7.9,0
0.16,B,135000,MORTGAGE,,0
0.11,A,135000,MORTGAGE,5.42,0
0.18,A,135000,MORTGAGE,5.99,0
0.11,A,135000,MORTGAGE,5.42,0
0.25,D,61000,RENT,14.96,1
0.07,B,135000,MORTGAGE,10.99,0
0.22,B,67704,RENT,11.86,0
0.12,B,135000,MORTGAGE,,0
0.05,A,135000,OWN,6.91,0
0.22,B,67800,RENT,11.89,0
0.11,B,135000,MORTGAGE,10.75,0
0.19,B,135000,MORTGAGE,11.12,0
0.08,A,123000,MORTGAGE,7.14,1
0.07,A,135000,MORTGAGE,7.14,0
0.22,C,68004,RENT,13.16,0
0.12,C,123000,MORTGAGE,13.85,1
0.15,B,135000,MORTGAGE,11.36,0
0.07,A,135000,MORTGAGE,7.51,0
0.11,C,135000,MORTGAGE,13.85,0
0.1,A,135000,MORTGAGE,7.88,0
0.13,B,135000,OWN,11.83,0
0.13,D,135000,MORTGAGE,14.61,0
0.19,F,104550,MORTGAGE,18.43,1
0.18,G,123000,OWN,20.86,1
0.08,B,135000,MORTGAGE,11.83,0
0.08,A,135000,MORTGAGE,8.94,0
0.21,C,70000,RENT,14.27,0
0.07,C,135000,MORTGAGE,13.16,0
0.06,A,135000,MORTGAGE,9.32,0
0.23,C,64000,RENT,15.27,1
0.11,C,135000,MORTGAGE,13.47,0
0.19,E,135000,MORTGAGE,15.25,0
0.21,A,70000,RENT,5.79,0
0.18,E,123000,OWN,14.07,1
0.01,A,135600,MORTGAGE,5.42,0
0.21,C,70000,RENT,13.61,0
0.09,A,135996,MORTGAGE,8.59,0
0.02,B,136000,MORTGAGE,10.65,0
0.09,B,136000,MORTGAGE,10.0,0
0.04,A,136000,MORTGAGE,6.17,0
0.11,D,136000,MORTGAGE,,0
0.06,C,136092,MORTGAGE,13.61,0
0.11,A,136240,MORTGAGE,7.88,0
0.11,A,136625,MORTGAGE,7.88,0
0.04,B,124886,MORTGAGE,11.99,1
0.21,B,70000,RENT,11.89,0
0.03,B,137057,MORTGAGE,12.18,0
0.09,A,137720,MORTGAGE,7.14,0
0.04,A,138000,MORTGAGE,6.62,0
0.18,C,138000,MORTGAGE,13.06,0
0.14,A,138000,MORTGAGE,7.88,0
0.12,C,138000,MORTGAGE,14.35,0
0.18,B,138000,MORTGAGE,11.12,0
0.17,B,138000,MORTGAGE,10.62,0
0.12,A,138000,MORTGAGE,7.88,0
0.37,A,21084,OWN,7.51,0
0.05,D,138000,MORTGAGE,13.24,0
0.18,D,138571,MORTGAGE,14.59,0
0.09,C,138600,MORTGAGE,12.99,0
0.14,C,138996,MORTGAGE,13.79,0
0.25,B,139000,MORTGAGE,12.69,0
0.11,C,139008,MORTGAGE,13.47,0
0.04,A,139200,MORTGAGE,7.9,0
0.11,A,139500,MORTGAGE,,0
0.04,A,139913,MORTGAGE,8.94,0
0.13,D,140000,OWN,16.29,0
0.19,B,140000,OWN,9.91,0
0.21,B,71000,RENT,9.01,0
0.12,C,140000,MORTGAGE,14.27,0
0.13,B,140000,OWN,12.42,0
0.04,A,140000,MORTGAGE,8.9,0
0.13,C,140000,MORTGAGE,14.65,0
0.13,A,140000,MORTGAGE,7.9,0
0.16,A,140000,MORTGAGE,7.9,0
0.21,B,140000,MORTGAGE,11.71,0
0.04,B,140000,MORTGAGE,11.49,0
0.21,A,72000,RENT,6.54,0
0.27,D,128000,MORTGAGE,15.99,1
0.21,B,72000,RENT,11.86,0
0.37,B,21000,OWN,11.83,0
0.11,G,128000,MORTGAGE,22.11,1
0.02,B,140000,MORTGAGE,11.99,0
0.17,B,20988,OWN,11.71,0
0.1,A,128000,MORTGAGE,8.49,1
0.06,A,140000,MORTGAGE,5.99,0
0.08,B,140000,MORTGAGE,10.0,0
0.27,E,108800,MORTGAGE,16.4,1
0.02,A,140000,MORTGAGE,,0
0.2,D,140000,OWN,15.65,0
0.07,B,140000,MORTGAGE,,0
0.09,A,140000,MORTGAGE,,0
0.06,A,140000,MORTGAGE,5.79,0
0.09,A,140000,MORTGAGE,7.29,0
0.14,F,108800,MORTGAGE,17.8,1
0.18,E,140000,MORTGAGE,15.95,0
0.07,A,140000,MORTGAGE,6.91,0
0.11,B,140000,MORTGAGE,8.88,0
0.13,A,140000,MORTGAGE,6.17,0
0.08,A,140000,MORTGAGE,5.42,0
0.2,F,74000,RENT,17.15,0
0.09,A,140000,MORTGAGE,,0
0.09,D,140000,MORTGAGE,15.21,0
0.17,A,140000,MORTGAGE,7.88,0
0.04,B,140000,MORTGAGE,10.38,0
0.17,B,140000,MORTGAGE,11.12,0
0.02,D,128000,MORTGAGE,,1
0.2,B,74028,RENT,10.59,0
0.14,B,140000,MORTGAGE,11.12,0
0.03,A,140000,OWN,7.88,0
0.09,A,140000,MORTGAGE,7.88,0
0.04,A,140000,MORTGAGE,6.76,0
0.2,A,74872,RENT,7.88,0
0.09,A,140000,MORTGAGE,7.51,0
0.2,B,75000,RENT,12.69,0
0.2,E,128000,OWN,17.39,1
0.12,E,108800,MORTGAGE,16.35,1
0.17,B,140000,OWN,11.83,0
0.04,C,140000,MORTGAGE,13.57,0
0.2,A,75000,RENT,6.91,0
0.1,B,140000,MORTGAGE,,0
0.18,B,140000,MORTGAGE,12.21,0
0.18,B,140000,MORTGAGE,10.08,0
0.07,A,140004,MORTGAGE,5.42,0
0.09,A,140004,MORTGAGE,,0
0.14,A,140304,MORTGAGE,6.91,0
0.2,C,75000,RENT,14.35,0
0.05,A,140987,MORTGAGE,5.99,0
0.06,A,141000,MORTGAGE,6.99,0
0.06,A,141000,MORTGAGE,7.14,0
0.09,A,141996,MORTGAGE,,0
0.1,D,129996,MORTGAGE,14.84,1
0.04,B,130000,MORTGAGE,,1
0.07,B,142000,MORTGAGE,11.12,0
0.13,B,142000,MORTGAGE,10.38,0
0.17,B,142000,OWN,11.48,0
0.22,B,69000,RENT,10.62,1
0.19,D,110925,MORTGAGE,15.33,1
0.13,A,143000,MORTGAGE,8.49,0
0.12,A,143000,MORTGAGE,6.17,0
0.2,B,75000,RENT,11.14,0
0.07,A,143004,MORTGAGE,6.99,0
0.08,A,143150,MORTGAGE,9.32,0
0.06,B,143485,MORTGAGE,10.62,0
0.14,B,143500,MORTGAGE,11.89,0
0.11,D,144000,MORTGAGE,16.77,0
0.08,A,144000,MORTGAGE,8.9,0
0.03,A,144000,MORTGAGE,8.9,0
0.24,A,144000,MORTGAGE,8.9,0
0.24,A,144000,MORTGAGE,,0
0.11,A,144000,MORTGAGE,6.62,0
0.05,B,144000,MORTGAGE,10.59,0
0.04,A,144000,MORTGAGE,8.49,0
0.05,D,144000,OWN,15.99,0
0.21,A,144000,MORTGAGE,,0
0.03,A,144000,MORTGAGE,7.49,0
0.24,C,144000,MORTGAGE,12.68,0
0.2,B,75127,RENT,10.64,0
0.03,C,144000,MORTGAGE,13.06,0
0.04,A,144000,MORTGAGE,6.91,0
0.22,D,69600,RENT,14.59,1
0.15,C,144000,MORTGAGE,13.57,0
0.2,C,76000,RENT,12.73,0
0.13,D,144000,MORTGAGE,,0
0.2,A,76000,RENT,7.88,0
0.17,B,144997,MORTGAGE,11.83,0
0.07,A,145000,MORTGAGE,7.9,0
0.25,A,20000,OWN,8.59,0
0.1,D,145000,MORTGAGE,16.77,0
0.04,B,145000,MORTGAGE,10.59,0
0.21,D,71000,RENT,15.95,1
0.15,A,20000,OWN,8.0,0
0.19,A,77000,RENT,8.38,0
0.17,B,145000,MORTGAGE,,0
0.19,F,79000,RENT,,0
0.08,B,145000,MORTGAGE,,0
0.14,B,145000,MORTGAGE,11.36,0
0.19,C,80000,RENT,13.49,0
0.17,B,145000,MORTGAGE,10.08,0
0.15,E,133000,MORTGAGE,,1
0.04,A,145986,MORTGAGE,5.42,0
0.26,E,113900,MORTGAGE,18.64,1
0.02,A,146000,MORTGAGE,8.49,0
0.03,A,146000,MORTGAGE,6.39,0
0.02,E,146000,MORTGAGE,16.7,0
0.19,B,80000,RENT,10.37,0
0.19,C,80000,RENT,13.72,0
0.07,B,147500,MORTGAGE,11.12,0
0.42,A,19200,OWN,8.9,1
0.19,B,80000,RENT,11.48,0
0.03,B,147884,MORTGAGE,11.49,0
0.05,C,148000,MORTGAGE,13.98,0
0.06,D,136000,MORTGAGE,14.96,1
0.18,C,82000,RENT,14.35,0
0.18,C,83500,RENT,13.43,0
0.1,C,149616,OWN,11.03,0
0.18,B,84000,RENT,11.86,0
0.18,B,84000,RENT,10.99,0
0.11,A,150000,MORTGAGE,6.03,0
0.09,A,150000,MORTGAGE,6.62,0
0.04,A,150000,MORTGAGE,6.03,0
0.13,A,150000,MORTGAGE,7.9,0
0.02,E,138000,MORTGAGE,19.91,1
0.19,B,150000,MORTGAGE,11.71,0
0.19,B,66725,RENT,,1
0.19,D,78996,RENT,15.7,1
0.07,A,150000,MORTGAGE,7.9,0
0.05,C,150000,OWN,,0
0.11,A,19200,OWN,7.14,0
0.08,C,150000,MORTGAGE,12.99,0
0.25,A,138000,MORTGAGE,7.49,1
0.21,D,73000,RENT,15.57,1
0.07,B,138000,MORTGAGE,10.99,1
0.21,E,62050,RENT,15.95,1
0.12,D,117300,MORTGAGE,15.99,1
0.04,C,150000,MORTGAGE,13.49,0
0.04,A,150000,MORTGAGE,7.49,0
0.17,A,86000,RENT,6.91,0
0.09,B,150000,MORTGAGE,,0
0.17,A,86400,RENT,6.03,0
0.07,C,150000,MORTGAGE,13.49,0
0.24,D,19200,OWN,15.31,1
0.05,A,150000,MORTGAGE,7.29,0
0.17,B,87000,RENT,10.59,0
0.04,D,150000,OWN,,0
0.2,B,75000,RENT,8.88,1
0.03,B,150000,MORTGAGE,10.37,0
0.17,B,87000,RENT,,0
0.17,B,150000,MORTGAGE,10.36,0
0.09,A,150000,MORTGAGE,5.79,0
0.08,A,150000,MORTGAGE,5.42,0
0.37,C,18996,OWN,,1
0.13,B,150000,MORTGAGE,,0
0.12,A,150000,MORTGAGE,,0
0.18,G,138000,MORTGAGE,21.27,1
0.05,E,150000,MORTGAGE,17.19,0
0.19,C,18720,OWN,13.16,1
0.1,B,150000,MORTGAGE,11.86,0
0.13,B,150000,MORTGAGE,,0
0.05,B,150000,MORTGAGE,11.86,0
0.06,A,150000,OWN,6.76,0
0.19,E,78000,RENT,16.4,1
0.08,B,150000,MORTGAGE,10.62,0
0.07,C,150000,MORTGAGE,14.22,0
0.07,C,150000,MORTGAGE,,0
0.1,A,150000,MORTGAGE,7.88,0
0.17,B,90000,RENT,11.12,0
0.17,E,138000,MORTGAGE,17.93,1
0.17,E,138000,MORTGAGE,16.35,1
0.16,E,150000,MORTGAGE,17.04,0
0.14,B,150000,OWN,11.83,0
0.16,B,150000,OWN,11.83,0
0.13,B,150000,OWN,11.48,0
0.17,C,90000,RENT,13.85,0
0.07,A,150000,OWN,8.59,0
0.17,D,90000,RENT,14.96,0
0.17,E,150000,MORTGAGE,16.7,0
0.08,B,150000,MORTGAGE,11.89,0
0.13,C,150000,MORTGAGE,12.84,0
0.05,A,150000,MORTGAGE,9.32,0
0.1,B,150000,MORTGAGE,11.89,0
0.1,C,150000,MORTGAGE,13.16,0
0.16,A,92000,RENT,7.9,0
0.1,A,150000,MORTGAGE,9.63,0
0.06,A,150000,MORTGAGE,9.63,0
0.05,B,150000,MORTGAGE,12.21,0
0.17,E,150000,MORTGAGE,15.25,0
0.11,B,150000,MORTGAGE,11.14,0
0.4,B,37800,RENT,9.99,1
0.08,D,150000,MORTGAGE,11.86,0
0.07,A,150000,MORTGAGE,8.07,0
0.03,A,150000,MORTGAGE,,0
0.52,C,29000,RENT,,1
0.04,B,150792,MORTGAGE,11.71,0
0.07,A,150996,MORTGAGE,6.91,0
0.14,C,151000,MORTGAGE,11.97,0
0.12,C,151800,MORTGAGE,12.72,0
0.1,A,152000,MORTGAGE,8.49,0
0.06,C,140004,MORTGAGE,12.98,1
0.06,B,153000,MORTGAGE,11.99,0
0.07,C,153000,MORTGAGE,14.79,0
0.19,C,18000,OWN,14.22,1
0.02,B,153000,OWN,10.74,0
0.05,C,153000,MORTGAGE,12.84,0
0.16,A,153660,MORTGAGE,7.9,0
0.08,A,154000,OWN,6.92,0
0.03,B,154000,MORTGAGE,10.37,0
0.13,B,154000,MORTGAGE,11.83,0
0.1,B,155000,OWN,12.42,0
0.2,F,75000,RENT,21.74,0
0.06,D,143000,MORTGAGE,16.49,1
0.05,A,155000,MORTGAGE,5.42,0
0.17,E,143000,MORTGAGE,17.93,1
0.39,A,18000,OWN,8.0,1
0.05,C,155000,MORTGAGE,,0
0.3,B,50000,RENT,10.25,0
0.1,A,155004,MORTGAGE,8.49,0
0.05,C,155867,MORTGAGE,12.84,0
0.16,A,156000,MORTGAGE,,0
0.02,A,156000,MORTGAGE,7.49,0
0.06,B,156000,MORTGAGE,9.63,0
0.03,A,156000,MORTGAGE,6.54,0
0.1,D,156000,MORTGAGE,14.61,0
0.16,B,156600,MORTGAGE,10.62,0
0.05,A,157000,MORTGAGE,7.49,0
0.08,C,157000,OWN,13.92,0
0.16,C,157500,OWN,12.87,0
0.22,C,157544,MORTGAGE,12.99,0
0.07,B,145656,MORTGAGE,10.37,1
0.09,A,158000,MORTGAGE,7.9,0
0.13,B,158000,MORTGAGE,12.42,0
0.14,C,111000,RENT,10.91,0
0.07,A,158000,OWN,8.49,0
0.06,B,158000,OWN,9.63,0
0.13,A,158000,OWN,6.54,0
0.08,A,158367,MORTGAGE,6.62,0
0.09,B,159000,MORTGAGE,11.86,0
0.16,B,159600,MORTGAGE,,0
0.06,B,159996,OWN,11.86,0
0.41,C,38000,RENT,12.41,1
0.21,B,160000,MORTGAGE,9.91,0
0.19,C,148000,MORTGAGE,12.99,1
0.16,C,160000,MORTGAGE,13.49,0
0.04,B,160000,MORTGAGE,10.99,0
0.14,A,160000,MORTGAGE,6.91,0
0.04,C,160000,MORTGAGE,13.98,0
0.23,C,68324,RENT,12.84,0
0.14,B,160000,MORTGAGE,10.75,0
0.07,A,160000,MORTGAGE,7.88,0
0.17,B,90000,RENT,12.69,0
0.16,B,160000,MORTGAGE,10.99,0
0.11,A,160000,MORTGAGE,7.88,0
0.16,E,100000,RENT,17.88,0
0.15,B,160000,OWN,11.83,0
0.14,B,160000,OWN,11.83,0
0.17,D,148000,MORTGAGE,14.62,1
0.05,B,160000,MORTGAGE,,0
0.15,B,162480,MORTGAGE,12.42,0
0.29,C,55000,RENT,14.72,0
0.13,D,151000,MORTGAGE,14.74,1
0.03,B,163232,MORTGAGE,11.71,0
0.21,B,165000,MORTGAGE,12.42,0
0.06,A,165000,MORTGAGE,6.03,0
0.07,A,165000,MORTGAGE,6.62,0
0.22,C,72000,RENT,13.04,0
0.05,B,165000,MORTGAGE,11.49,0
0.07,D,130050,MORTGAGE,14.61,1
0.15,D,153000,MORTGAGE,14.74,1
0.08,B,165000,MORTGAGE,11.26,0
0.18,E,166000,MORTGAGE,,0
0.2,A,80000,RENT,7.49,0
0.15,C,168000,MORTGAGE,13.06,0
0.09,B,168000,MORTGAGE,9.25,0
0.04,A,168000,OWN,,0
0.22,C,74000,RENT,13.11,1
0.04,A,170000,MORTGAGE,7.9,0
0.11,B,170000,MORTGAGE,12.42,0
0.22,D,62900,RENT,14.96,1
0.22,C,74000,RENT,13.79,1
0.12,F,170000,MORTGAGE,18.99,0
0.09,E,158000,MORTGAGE,16.32,1
0.06,A,170000,MORTGAGE,,0
0.12,D,170000,MORTGAGE,,0
0.02,B,170000,MORTGAGE,,0
0.19,B,84000,RENT,12.21,0
0.08,B,170000,MORTGAGE,10.62,0
0.12,C,170000,OWN,14.26,0
0.12,B,172000,MORTGAGE,,0
0.09,B,172000,MORTGAGE,9.63,0
0.19,C,85000,RENT,11.34,0
0.05,C,173088,MORTGAGE,13.79,0
0.02,B,163000,MORTGAGE,10.65,1
0.09,A,175000,MORTGAGE,7.49,0
0.12,B,175000,MORTGAGE,,0
0.18,B,90000,RENT,12.42,0
0.07,B,175000,MORTGAGE,10.74,0
0.14,B,175000,MORTGAGE,,0
0.18,C,90000,RENT,12.68,0
0.18,B,90000,RENT,8.88,0
0.07,A,175000,MORTGAGE,7.51,0
0.14,B,175000,MORTGAGE,10.75,0
0.01,A,175000,MORTGAGE,7.14,0
0.06,A,175000,MORTGAGE,,0
0.14,D,175000,MORTGAGE,,0
0.14,C,175000,OWN,12.73,0
0.06,E,163400,MORTGAGE,18.39,1
0.14,B,176000,MORTGAGE,10.25,0
0.01,D,164000,MORTGAGE,14.42,1
0.02,C,176600,MORTGAGE,,0
0.12,C,176608,MORTGAGE,13.16,0
0.19,D,70550,RENT,17.49,1
0.11,A,178650,MORTGAGE,6.99,0
0.06,C,179000,MORTGAGE,14.27,0
0.08,A,180000,MORTGAGE,6.03,0
0.03,A,180000,MORTGAGE,6.62,0
0.16,B,180000,MORTGAGE,10.65,0
0.09,A,180000,MORTGAGE,,0
0.11,A,180000,MORTGAGE,,0
0.07,C,180000,MORTGAGE,12.99,0
0.04,C,180000,MORTGAGE,13.23,0
0.16,B,100000,RENT,11.11,0
0.09,C,180000,MORTGAGE,,0
0.04,A,182004,MORTGAGE,6.62,0
0.09,B,170496,MORTGAGE,11.83,1
0.08,C,182500,MORTGAGE,12.84,0
0.16,A,101000,RENT,6.17,0
0.15,B,105000,RENT,,0
0.1,C,185000,MORTGAGE,,0
0.15,C,107000,RENT,13.49,0
0.03,D,189000,MORTGAGE,14.84,0
0.08,E,189000,MORTGAGE,16.35,0
0.15,C,110000,RENT,15.27,0
0.06,B,193086,MORTGAGE,10.59,0
0.03,C,195000,MORTGAGE,14.27,0
0.03,A,195000,MORTGAGE,6.92,0
0.15,C,110000,RENT,,0
0.03,A,198171,MORTGAGE,5.79,0
0.05,A,199000,MORTGAGE,9.32,0
0.04,A,200000,MORTGAGE,6.03,0
0.04,B,200000,MORTGAGE,9.63,0
0.13,C,200000,MORTGAGE,,0
0.15,B,108000,RENT,,1
0.11,C,200000,MORTGAGE,13.11,0
0.04,A,200000,MORTGAGE,7.88,0
0.06,A,200000,MORTGAGE,7.88,0
0.12,B,200000,OWN,10.99,0
0.08,A,200000,OWN,,0
0.12,B,200000,OWN,12.18,0
0.05,B,188000,MORTGAGE,10.71,1
0.13,B,200000,MORTGAGE,9.76,0
0.03,B,200000,MORTGAGE,,0
0.12,A,130000,RENT,6.03,0
0.12,A,130000,RENT,,0
0.1,C,201000,MORTGAGE,14.27,0
0.06,A,201000,OWN,,0
0.07,B,201000,MORTGAGE,11.12,0
0.09,B,201000,MORTGAGE,11.83,0
0.08,D,192000,MORTGAGE,17.58,1
0.12,B,204000,OWN,11.12,0
0.02,C,195000,MORTGAGE,14.26,1
0.1,B,210000,MORTGAGE,9.91,0
0.07,B,210000,MORTGAGE,12.42,0
0.09,A,170000,RENT,5.79,0
0.08,B,200000,RENT,12.69,0
0.08,C,200000,RENT,10.91,0
0.07,B,215000,MORTGAGE,10.99,0
0.05,B,300000,RENT,11.58,0
0.15,E,220000,MORTGAGE,20.3,0
0.03,B,220000,MORTGAGE,11.99,0
0.01,A,220000,MORTGAGE,6.99,0
0.05,C,220000,MORTGAGE,12.99,0
0.04,B,220000,MORTGAGE,10.37,0
0.06,A,222000,MORTGAGE,8.49,0
0.02,A,225000,MORTGAGE,7.49,0
0.03,B,572400,RENT,9.76,0
0.16,E,213000,MORTGAGE,16.77,1
0.01,C,225000,MORTGAGE,13.35,0
0.09,A,225000,MORTGAGE,7.88,0
0.53,C,35576,RENT,13.72,1
0.03,B,225000,MORTGAGE,11.12,0
0.06,D,228000,MORTGAGE,15.33,0
0.03,A,228000,MORTGAGE,7.14,0
0.16,D,185300,MORTGAGE,,1
0.05,C,230000,MORTGAGE,13.98,0
0.11,F,218000,MORTGAGE,19.04,1
0.04,B,230000,MORTGAGE,10.95,0
0.03,D,234600,MORTGAGE,15.05,0
0.12,C,235000,MORTGAGE,15.96,0
0.11,B,235000,MORTGAGE,10.62,0
0.32,A,60000,RENT,7.88,1
0.05,D,235000,OWN,15.65,0
0.11,B,223800,MORTGAGE,11.83,1
0.04,E,191250,MORTGAGE,16.95,1
0.09,B,237000,MORTGAGE,9.2,0
0.05,A,240000,MORTGAGE,6.03,0
0.06,C,240000,OWN,13.16,0
0.14,B,242400,OWN,10.37,0
0.24,D,79636,RENT,13.87,0
0.06,D,244000,OTHER,14.42,0
0.07,E,245000,MORTGAGE,17.39,0
0.06,C,249996,MORTGAGE,12.99,0
0.1,A,249999,MORTGAGE,6.62,0
0.04,A,250000,MORTGAGE,7.49,0
0.06,D,250000,OWN,15.99,0
0.05,D,250000,MORTGAGE,14.09,0
0.08,B,250000,MORTGAGE,11.48,0
0.08,C,250000,MORTGAGE,13.79,0
0.23,B,82000,RENT,9.99,0
0.02,B,250000,MORTGAGE,9.01,0
0.25,D,75500,RENT,16.77,1
0.05,B,262000,MORTGAGE,9.91,0
0.13,A,264000,MORTGAGE,,0
0.09,D,253000,MORTGAGE,14.96,1
0.09,B,265000,MORTGAGE,11.26,0
0.03,A,266000,MORTGAGE,5.42,0
0.03,B,275000,MORTGAGE,11.71,0
0.11,B,275000,MORTGAGE,10.59,0
0.21,A,90000,RENT,6.99,0
0.13,B,275000,MORTGAGE,,0
0.09,D,275004,MORTGAGE,16.32,0
0.2,B,95000,RENT,11.89,0
0.05,B,290000,MORTGAGE,10.99,0
0.03,B,290000,MORTGAGE,9.99,0
0.04,A,294000,MORTGAGE,8.94,0
0.12,B,300000,OWN,10.59,0
0.03,C,300000,MORTGAGE,15.23,0
0.03,C,300000,MORTGAGE,15.23,0
0.06,G,288000,MORTGAGE,22.48,1
0.12,C,300000,MORTGAGE,15.23,0
0.12,A,300000,MORTGAGE,,0
0.04,A,300000,MORTGAGE,6.92,0
0.08,C,300000,MORTGAGE,12.87,0
0.02,A,300000,MORTGAGE,9.63,0
0.07,B,300000,MORTGAGE,11.58,0
0.08,D,300000,OWN,14.42,0
0.05,B,310000,MORTGAGE,,0
0.09,A,320000,MORTGAGE,7.9,0
0.04,A,320000,MORTGAGE,7.91,0
0.03,A,325000,MORTGAGE,5.99,0
0.08,E,270300,MORTGAGE,17.88,1
0.08,D,273700,MORTGAGE,14.59,1
0.03,A,350000,MORTGAGE,7.51,0
0.04,E,357000,MORTGAGE,18.64,0
